class_id,class_name,collection_id,collection_description,property_id,property,property_description,models_used,total_models,fraction,models_list
2,Generator,162,set of generators taken out on maintenance,1648,Outage Rating,Unit [Rating] during outage,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,1,Generator objects,159,Price Following,"Proportion of energy optimized, where the remainder is proportional load following",3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,34,set of generators that produce the emission,395,Production Rate,Emissions produced per MWh of generation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,109,set of generators that produce the emission,1125,Production Rate,Emissions produced per MWh of generation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,91,Pump Efficiency,Efficiency of pumping,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,119,Pump Efficiency,Efficiency of pumping,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,123,Pump Efficiency,Efficiency of pumping,2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,1,Generator objects,130,Pump Efficiency,Efficiency of pumping,4,16,0.25,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'European Integrated Power & Gas Model']"
2,Generator,1,Generator objects,92,Pump Load,Load drawn by a unit in pumping mode,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,120,Pump Load,Load drawn by a unit in pumping mode,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,124,Pump Load,Load drawn by a unit in pumping mode,2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,1,Generator objects,131,Pump Load,Load drawn by a unit in pumping mode,4,16,0.25,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'European Integrated Power & Gas Model']"
2,Generator,419,set of Generator objects involved in the Constraint,1990,Pump Load Coefficient,Coefficient of pump load,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,465,set of Generator objects involved in the Objective,2365,Pump Load Coefficient,Coefficient of pump load,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,93,Pump Units,Number of pump units,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,123,Pump Units,Number of pump units,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,127,Pump Units,Number of pump units,2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,1,Generator objects,132,Pump Units,Number of pump units,4,16,0.25,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'European Integrated Power & Gas Model']"
2,Generator,1,Generator objects,2,Random Number Seed,Random number seed assigned to the generator for the generation of outages,5,16,0.3125,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'CAISOIRP23Stochastic 20240517', 'CAISOSA25 20250505']"
2,Generator,311,set of Generator objects involved in the Constraint,1737,Rated Capacity Coefficient,Coefficient of capacity as measured by Rating,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,419,set of Generator objects involved in the Constraint,2027,Rated Capacity Coefficient,Coefficient of capacity as measured by Rating,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,465,set of Generator objects involved in the Objective,2402,Rated Capacity Coefficient,Coefficient of capacity as measured by Rating,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,57,Rating,Maximum dispatchable capacity of each unit,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,59,Rating,Maximum dispatchable capacity of each unit,8,16,0.5,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,77,Rating,Rated capacity of units,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,81,Rating,Rated capacity of units,2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,1,Generator objects,58,Rating Factor,Maximum dispatchable capacity of each unit expressed as a percentage of [Max Capacity],1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,60,Rating Factor,Maximum dispatchable capacity of each unit expressed as a percentage of [Max Capacity],5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,78,Rating Factor,Maximum dispatchable capacity of each unit expressed as a percentage of [Max Capacity],4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
2,Generator,1,Generator objects,82,Rating Factor,Maximum dispatchable capacity of each unit expressed as a percentage of [Max Capacity],2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,109,set of generators that produce the emission,1126,Removal Rate,Proportion of emissions removed (scrubbed),1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
2,Generator,311,set of Generator objects involved in the Constraint,1714,Reserve Provision Coefficient,Coefficient of total reserve provision (from all types),3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,419,set of Generator objects involved in the Constraint,2002,Reserve Provision Coefficient,Coefficient of total reserve provision (from all types),1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,465,set of Generator objects involved in the Objective,2377,Reserve Provision Coefficient,Coefficient of total reserve provision (from all types),1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,73,set of generators that provide the reserve,630,Response Ratio,Ratio that converts energy ramping to units comparable to reserve ramping units,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,151,set of generators that provide the reserve,1635,Response Ratio,Ratio that converts energy ramping to units comparable to reserve ramping units,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,164,set of generators that provide the reserve,1483,Response Ratio,Ratio that converts energy ramping to units comparable to reserve ramping units,1,16,0.0625,['CAISOSA25 20250505']
2,Generator,1,Generator objects,243,Retirement Cost,Cost of retiring a unit,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,76,Rough Running Point,Start point of rough running range,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,77,Rough Running Range,Length of rough running range (must be paired with Rough Running Point),1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,72,Run Up Rate,Ramp rate that applies while running the unit up from zero to [Min Stable Level].,1,16,0.0625,['CAISOSA25 20250505']
2,Generator,1,Generator objects,47,Running Cost,Fixed cost of running a generating unit when on-line,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,57,Shutdown Profile,Detailed regime for running the unit down from [Min Stable Level] when [Run Down Rate] is non-constant.,1,16,0.0625,['CAISOIRP21 0130']
2,Generator,1,Generator objects,48,Start Cost,Cost of starting a unit,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,50,Start Cost,Cost of starting a unit,4,16,0.25,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,66,Start Cost,Cost of starting a unit,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
2,Generator,1,Generator objects,70,Start Cost,Cost of starting a unit,1,16,0.0625,['CAISOSA25 20250505']
2,Generator,1,Generator objects,71,Start Cost Time,Incremental cooling time over which the corresponding Start Cost applies,2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,1,Generator objects,53,Start Profile,Detailed regime for running the unit up from zero to [Min Stable Level] when [Run Up Rate] is non-constant.,1,16,0.0625,['CAISOIRP21 0130']
2,Generator,1,Generator objects,248,Technical Life,Technical lifetime of the unit,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,285,Technical Life,Technical lifetime of the unit,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,13,Unit Commitment Optimality,Unit commitment integerization scheme for the generator.,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,14,Unit Commitment Optimality,Unit commitment integerization scheme for the generator.,4,16,0.25,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,18,Unit Commitment Optimality,Unit commitment integerization scheme for the generator.,1,16,0.0625,['CAISOSA25 20250505']
2,Generator,1,Generator objects,34,Units,Number of installed units,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,36,Units,Number of installed units,8,16,0.5,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,46,Units,Number of installed units,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
2,Generator,1,Generator objects,50,Units,Number of installed units,2,16,0.125,"['CAISOSA25 20250505', 'PUBLIC Validation 2024-2032 Model 2025-03-14']"
2,Generator,311,set of Generator objects involved in the Constraint,1692,Units Generating Coefficient,Coefficient on the number of units generating,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,353,set of Generator objects that define when the Variable is active,1990,Units Generating Coefficient,Coefficient on the number of units generating,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,419,set of Generator objects involved in the Constraint,1980,Units Generating Coefficient,Coefficient on the number of units generating,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,465,set of Generator objects involved in the Objective,2355,Units Generating Coefficient,Coefficient on the number of units generating,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,525,set of Generator objects that define when the Variable is active,2764,Units Generating Coefficient,Coefficient on the number of units generating,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,221,Units Out,Number of units out of service,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,224,Units Out,Number of units out of service due to maintenance,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,1,Generator objects,227,Units Out,Number of units out of service due to maintenance,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,282,Units Out,Number of units out of service,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
2,Generator,1,Generator objects,286,Units Out,Number of units out of service,1,16,0.0625,['CAISOSA25 20250505']
2,Generator,311,set of Generator objects involved in the Constraint,1704,Units Pumping Coefficient,Coefficient on the number of units pumping,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,419,set of Generator objects involved in the Constraint,1992,Units Pumping Coefficient,Coefficient on the number of units pumping,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,465,set of Generator objects involved in the Objective,2367,Units Pumping Coefficient,Coefficient on the number of units pumping,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,311,set of Generator objects involved in the Constraint,1693,Units Started Coefficient,Coefficient on the number of units started,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,353,set of Generator objects that define when the Variable is active,1991,Units Started Coefficient,Coefficient on the number of unit starts,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,419,set of Generator objects involved in the Constraint,1981,Units Started Coefficient,Coefficient on the number of units started,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,465,set of Generator objects involved in the Objective,2356,Units Started Coefficient,Coefficient on the number of units started,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,525,set of Generator objects that define when the Variable is active,2765,Units Started Coefficient,Coefficient on the number of unit starts,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,47,VO&M Charge,Variable operation and maintenance charge,8,16,0.5,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130', 'CAISOIRP23Stochastic 20240517']"
2,Generator,1,Generator objects,58,VO&M Charge,Variable operation and maintenance charge,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
